YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,最高温度℃,最低温度℃平均温度℃相对湿度(平均),,,降雨量（mm）
20140123,4118.35936,4038.005056,3937.208128,3861.32128,3806.924416,3749.908,3692.710048,3651.781312,3606.699328,3576.159328,3558.076096,3532.210048,3488.795104,3480.215776,3451.59184,3446.126176,3423.996256,3411.945664,3395.188,3386.21056,3396.932512,3398.4592,3404.492512,3409.250752,3448.045696,3495.335584,3544.081792,3585.325024,3691.6792,3856.117696,4043.265184,4252.430272,4768.682944,5245.26064,5421.607168,5535.804064,5616.928768,5690.286208,5727.66016,5776.90096,5805.470752,5831.325184,5854.034656,5854.3192,5828.390272,5828.003104,5729.214016,5547.586048,5052.875296,4710.683584,4658.008768,4627.717216,4633.47856,4743.864544,4936.94128,5238.273472,5276.037376,5324.414176,5325.275296,5350.552672,5341.374016,5351.465824,5362.956256,5399.6584,5430.99904,5466.38128,5479.630048,5432.986528,5368.785664,5295.191392,5061.496096,4934.97856,5014.294816,5203.493152,5404.272832,5532.987808,5523.337216,5490.952192,5464.25872,5418.76096,5326.970272,5300.467168,5295.126208,5311.312192,5230.585984,5199.564544,5146.254016,5067.102304,5006.097376,4943.230912,4816.850752,4660.634656,4507.683424,4316.749408,4144.432672,3996.148288,18.2,7.3,12.4,42,0
20140124,3873.163744,3772.736416,3681.915136,3607.273024,3530.8192,3486.466336,3443.172544,3401.25952,3360.879328,3332.256256,3299.672992,3275.053792,3252.003712,3218.918368,3197.04928,3195.193024,3171.91888,3160.864576,3150.736288,3141.133504,3127.13824,3148.890592,3158.977216,3159.386656,3187.154176,3235.158016,3274.766368,3307.518208,3409.52128,3548.685664,3667.857568,3855.685024,4247.054656,4680.892192,4816.714336,4910.450752,4978.145344,5052.384064,5061.891232,5112.597856,5129.254336,5133.876256,5166.126208,5161.436896,5149.212832,5138.774176,5068.696576,4909.69984,4519.010272,4245.230272,4209.688768,4186.482304,4207.323424,4262.98,4410.691552,4597.13968,4605.05968,4642.11904,4619.465344,4655.194816,4653.807808,4650.187168,4657.696096,4674.907168,4714.256896,4740.068128,4743.726208,4688.072512,4640.545504,4590.294016,4453.531552,4384.16128,4407.446848,4594.027648,4783.007008,4883.424064,4842.922144,4819.915456,4767.572032,4732.703104,4672.465984,4680.384064,4645.655296,4657.577536,4611.534016,4559.472352,4519.62112,4499.251072,4410.80032,4359.246688,4234.407808,4106.187328,3988.862944,3819.44128,3720.995104,3586.714816,22.3,9.2,14.5,62,0
20140125,3466.503712,3425.099488,3314.170432,3241.142464,3179.11936,3109.217536,3059.142784,3024.887488,2994.819808,2954.063104,2943.168928,2913.910432,2864.822272,2847.67072,2832.338848,2828.594176,2815.951072,2803.003072,2790.57856,2791.297408,2772.006976,2778.71008,2795.788288,2801.888608,2823.963712,2860.640032,2870.324704,2889.148288,2944.03888,3062.927008,3162.364864,3295.421152,3572.866336,3863.127328,3939.906976,4043.943712,4119.712672,4172.482144,4210.387168,4252.694656,4270.431232,4285.217536,4311.042784,4303.145824,4322.364544,4304.296576,4269.697216,4145.425984,3887.37808,3696.062944,3659.443744,3656.055136,3624.065824,3681.498208,3742.957696,3859.427008,3856.532032,3863.997376,3839.125024,3856.3408,3866.29984,3843.428608,3867.903712,3901.69984,3911.602624,3939.06064,3957.055744,3923.413312,3892.455616,3899.218048,3837.344416,3812.7592,3893.81824,4065.144256,4174.593472,4230.21904,4191.703744,4157.233312,4122.595936,4078.866688,4012.027456,3993.397408,4003.226368,4021.262464,3970.895584,3933.827008,3903.3112,3884.86192,3826.259968,3776.566048,3678.475456,3568.923232,3476.797696,3337.066048,3226.174336,3129.680512,22.4,15.1,17.9,71,0
20140126,3032.465824,2978.997568,2905.252864,2838.764224,2789.941312,2719.680832,2682.203104,2638.18048,2618.682784,2601.747136,2575.865536,2552.378848,2524.285504,2498.004544,2481.407296,2483.719168,2455.646368,2459.116096,2454.570112,2449.830112,2455.811392,2453.977888,2448.93856,2474.092384,2482.592032,2510.636416,2508.354784,2526.003904,2561.173312,2651.82112,2697.080032,2798.450272,2980.294336,3164.566336,3249.49024,3339.287008,3384.649408,3455.025664,3471.92176,3516.021952,3534.995776,3554.694976,3588.24112,3602.98192,3610.503712,3612.836128,3597.52144,3549.386848,3372.078208,3243.434176,3217.664224,3168.57136,3155.746336,3169.0192,3206.33056,3275.31856,3258.241984,3267.454816,3273.16912,3266.47888,3271.323232,3281.582752,3292.948,3317.118208,3333.717376,3388.03888,3426.094816,3422.72128,3425.095744,3480.66112,3442.049248,3444.392032,3534.173824,3638.683744,3725.573152,3739.162432,3704.5192,3658.350112,3642.752032,3628.707328,3552.647008,3563.925664,3600.225184,3543.216736,3508.382944,3490.62928,3474.175744,3418.479328,3397.370752,3328.296928,3270.583552,3173.535904,3091.716928,2941.31824,2871.477568,2784.187456,25.4,16.8,19.7,69,0
20140127,2707.42144,2654.768608,2598.095104,2560.2208,2506.981792,2469.183424,2422.734976,2384.374816,2350.306528,2343.339328,2314.643104,2294.447296,2271.410752,2250.04048,2239.953472,2228.174176,2219.876896,2212.387168,2211.010912,2215.875616,2222.206048,2226.551392,2219.46016,2224.445536,2240.181952,2250.094336,2279.007808,2295.05104,2320.738528,2423.323264,2480.951872,2574.672352,2761.016608,2935.698016,3010.594816,3095.62864,3128.725504,3199.455904,3222.44944,3242.476576,3276.584416,3294.39952,3317.242624,3323.859328,3341.008288,3357.202432,3339.525184,3301.073152,3164.22928,3044.213632,2998.105984,2979.513664,2958.546016,2973.006496,2990.284384,3027.10864,2995.63168,3016.816288,3018.515776,3024.061984,3016.50016,3010.693504,3020.676928,3043.342144,3074.742784,3123.224224,3113.4088,3101.233312,3110.706688,3118.938016,3106.722592,3116.624416,3202.385536,3347.164384,3478.810048,3527.447488,3498.170752,3452.529568,3428.2,3395.111392,3338.763232,3325.475584,3336.928,3349.691392,3289.334176,3297.096736,3284.131552,3263.61856,3218.398528,3162.584224,3077.66896,2980.24048,2894.486176,2768.836096,2711.103904,2618.282464,22,15.4,18.2,61,0
20140128,2541.265024,2479.114624,2414.584864,2381.1184,2350.07152,2314.934656,2274.905536,2258.110048,2217.7984,2196.725824,2174.53168,2154.792064,2132.6896,2115.292672,2109.173152,2097.685024,2093.385376,2091.94336,2084.226208,2073.782464,2082.53872,2077.557568,2091.271936,2104.23664,2091.90064,2124.627616,2138.546368,2140.625536,2182.4512,2246.193952,2290.083424,2372.501632,2504.822944,2622.636256,2658.836128,2728.865824,2753.093632,2807.191552,2830.46128,2850.3112,2868.943264,2899.324864,2917.55056,2930.99056,2951.406496,2972.774176,2980.933792,2946.269248,2836.15984,2757.9904,2726.357056,2695.886368,2650.87936,2628.307168,2640.407776,2660.407456,2652.18016,2658.617728,2644.916128,2646.323104,2662.65952,2655.345856,2648.295136,2656.170112,2695.285696,2717.885536,2751.386368,2713.607968,2731.524544,2758.517056,2759.700352,2802.517696,2862.76144,3016.569568,3119.950432,3169.903744,3143.864224,3097.32976,3088.483552,3053.416288,3032.644864,3003.392992,3018.55984,3032.74912,2982.636928,2975.538016,2956.857376,2929.222624,2897.236096,2870.193184,2798.338048,2696.532832,2637.944224,2523.124864,2473.606816,2388.915136,21.8,13.1,16.9,66,0
20140129,2318.166208,2263.291072,2199.522304,2166.932032,2112.266368,2076.436192,2044.752544,2025.086656,1989.790336,1972.205536,1960.9384,1943.972224,1926.943552,1911.942592,1886.963392,1877.201152,1872.440704,1866.400672,1861.971232,1861.146016,1875.927808,1863.07168,1881.739744,1877.136832,1880.482432,1905.273472,1922.224768,1908.401152,1924.321888,1995.738784,2024.933728,2075.945536,2158.51936,2241.231232,2263.032352,2317.457056,2375.420512,2408.389888,2426.188288,2440.584736,2458.77088,2481.342304,2500.835776,2513.058016,2533.011232,2557.447648,2575.630432,2557.995136,2493.665056,2430.307456,2377.756288,2361.884224,2338.416736,2329.004416,2291.677408,2285.096128,2264.834176,2265.08176,2261.222752,2263.202752,2220.959008,2246.012512,2250.75088,2267.583424,2278.452352,2303.831872,2294.892352,2344.88944,2316.845824,2336.90944,2389.433152,2419.729888,2512.192672,2618.9608,2710.482304,2772.749248,2731.702624,2711.445856,2676.215968,2687.478208,2634.547456,2636.636128,2646.41152,2624.762464,2607.703264,2608.826368,2600.489248,2568.407008,2526.32944,2478.703264,2421.073024,2337.272704,2292.075136,2223.199168,2166.719968,2089.206976,25.2,13.6,18.2,64,0
20140130,2038.981792,2000.169088,1933.828,1896.949408,1844.4184,1810.164064,1774.571296,1759.788448,1738.363072,1707.876736,1687.561312,1656.280192,1650.532768,1627.66816,1622.15584,1618.235968,1601.2264,1593.7288,1584.764032,1585.840192,1593.470752,1595.387776,1595.492224,1598.007424,1601.700064,1609.752064,1606.71664,1600.294624,1617.945376,1659.642976,1697.41312,1728.322528,1783.12624,1838.156128,1854.404704,1900.183072,1945.457248,1986.352192,2004.29968,2032.512544,2054.5696,2084.379424,2097.325216,2120.294176,2139.09952,2139.901984,2144.82016,2117.747968,2077.769056,2026.152448,1986.294784,1971.291232,1961.48944,1919.862112,1886.485984,1887.7288,1872.205984,1883.307424,1872.263488,1890.656512,1910.406208,1882.227808,1900.310272,1906.258048,1929.397216,1958.589088,2010.81376,1985.094976,2013.004096,2058.086656,2078.806816,2102.557792,2153.977696,2210.703232,2299.377568,2308.004704,2315.095936,2310.34144,2309.157376,2290.31824,2286.667936,2269.107328,2253.787936,2222.79088,2214.197536,2192.954944,2173.767616,2177.93056,2166.23824,2165.08144,2124.078688,2105.078368,2047.54096,2022.759616,2002.932832,1948.561216,25.1,14.1,18.8,63,0
20140131,1893.69808,1852.462432,1800.959104,1746.053152,1693.866976,1642.225792,1603.04464,1563.251872,1527.208864,1508.766016,1478.053792,1460.581696,1455.450496,1431.989536,1423.035712,1416.1984,1407.117088,1410.212128,1409.647648,1404.519616,1406.771872,1403.791936,1407.44992,1408.571392,1412.936416,1403.869984,1405.364896,1400.780704,1396.797952,1444.920256,1479.175456,1526.647936,1547.361568,1591.548448,1605.113824,1634.93008,1659.236416,1695.55456,1696.971616,1725.556192,1728.333088,1750.936576,1753.14688,1782.55504,1790.264416,1785.636832,1798.905952,1798.177216,1782.934336,1744.97632,1726.072384,1707.322528,1685.350432,1644.981568,1623.270304,1621.853632,1591.110304,1589.64064,1590.602752,1596.469504,1603.983328,1595.600032,1596.883072,1609.132768,1655.26336,1680.6616,1694.79616,1735.81072,1751.660704,1806.157888,1871.005984,1917.882784,1973.149696,2092.890304,2185.853632,2242.059328,2239.234816,2223.95824,2227.887808,2202.100192,2176.751872,2145.874624,2162.461792,2126.961952,2113.798048,2104.643488,2091.494656,2100.741952,2054.797504,2019.885952,1969.423744,1920.221632,1876.107808,1830.768832,1795.801792,1749.082912,26.2,14.1,19.8,54,0
20140201,1696.161472,1655.986816,1616.40016,1589.690752,1550.387296,1514.849728,1481.669728,1459.90432,1434.725056,1427.138464,1414.599904,1396.027168,1384.699936,1382.392096,1370.246656,1360.897024,1363.13584,1357.242112,1354.935904,1351.870624,1362.427936,1362.121216,1366.534624,1367.294464,1374.445792,1385.513632,1383.777472,1383.314944,1383.251296,1423.162912,1469.027296,1510.987456,1552.577248,1590.563968,1625.1688,1667.757568,1705.609024,1747.79056,1755.026848,1791.112384,1814.640064,1860.654688,1872.55504,1893.409024,1900.97008,1905.299968,1909.441888,1886.361472,1854.280384,1826.889664,1811.294656,1779.897088,1737.803872,1724.243872,1679.977216,1691.295904,1673.827168,1663.625056,1679.129056,1673.377888,1672.893184,1660.235872,1662.599008,1683.484576,1701.228064,1752.323392,1775.386912,1796.995744,1837.516768,1856.984704,1898.696128,1937.164576,1998.773728,2104.930912,2221.883392,2273.788768,2258.855104,2252.1712,2247.163072,2244.49888,2225.144704,2227.09024,2208.558208,2208.070432,2170.959328,2168.17168,2160.18832,2157.995776,2100.635296,2072.28592,2008.302112,1962.381952,1930.306528,1862.029984,1849.454944,1786.884256,25.5,15.9,20,68,0
20140202,1735.456,1694.884864,1662.376288,1616.647744,1594.041568,1563.137248,1532.723872,1512.978592,1491.522016,1453.704256,1443.328192,1413.774976,1403.455072,1401.046048,1394.875264,1395.757696,1391.632864,1388.214208,1383.646048,1381.890016,1379.292928,1363.981792,1371.997792,1382.252992,1378.497472,1396.652416,1395.05632,1380.27088,1394.701024,1433.303008,1472.163712,1505.805952,1554.800992,1601.209984,1639.008448,1683.264256,1709.207392,1769.97808,1789.864096,1809.193984,1825.362208,1849.1296,1889.053024,1906.15072,1931.20192,1934.235616,1957.238752,1951.455424,1921.400704,1890.215872,1870.926976,1836.168832,1799.492128,1782.491488,1753.09408,1759.39696,1729.884064,1724.728,1723.573024,1738.894048,1724.136832,1734.15664,1730.216128,1751.395936,1773.060832,1801.141024,1815.7312,1857.72928,1879.283872,1917.102208,1959.670336,2015.055232,2083.799008,2209.24912,2316.001792,2361.377248,2340.479488,2335.385536,2324.886496,2313.809248,2286.885376,2257.65808,2270.843872,2278.65952,2224.692352,2228.887936,2219.094304,2188.452352,2171.209888,2128.89952,2059.17088,2003.583232,1959.494464,1907.714464,1854.8584,1819.874464,25.8,15.2,20,70,0
20140203,1768.56928,1740.139168,1692.377632,1657.71664,1633.254688,1602.269248,1574.027296,1545.770656,1532.73664,1517.984416,1505.801056,1490.286016,1484.177152,1473.77536,1463.471776,1448.741248,1445.27488,1450.917472,1452.206272,1460.598208,1448.165344,1448.507872,1455.71824,1455.111232,1457.444896,1480.775872,1484.28688,1479.890464,1494.189088,1552.503808,1611.972928,1664.317696,1743.74368,1843.02592,1899.60928,1939.193728,1984.377472,2021.354656,2041.259488,2064.91072,2097.783232,2124.134944,2168.539648,2196.046336,2220.787456,2233.811392,2221.433824,2215.5592,2145.3088,2107.296832,2084.080192,2040.406912,2026.037728,2014.687168,2006.571808,2012.110336,1992.144064,2003.20912,1994.857504,2015.404576,2001.198208,2002.66528,2020.872256,2034.526912,2062.866592,2097.077824,2123.570752,2109.101632,2124.477568,2175.963904,2207.000512,2264.91136,2323.634464,2441.631712,2530.771072,2608.204576,2582.725504,2553.070048,2558.1808,2533.060192,2510.831392,2494.27072,2488.893184,2492.882944,2453.388448,2438.559808,2412.76912,2386.293952,2351.973952,2298.613792,2242.647136,2210.90848,2178.124096,2112.213184,2061.052576,2017.168,26.7,16.1,21,65,0
20140204,1972.100032,1938.070624,1902.174688,1865.390656,1844.09872,1814.921248,1786.165312,1760.811808,1741.61008,1732.937152,1714.107232,1700.662048,1693.580992,1683.16048,1673.2408,1659.093664,1664.487904,1657.187296,1655.766496,1659.219328,1663.687936,1665.268672,1660.077472,1655.98,1667.947648,1693.209184,1698.408064,1697.76688,1692.930592,1748.67472,1805.37184,1854.321568,1944.274336,2062.765216,2120.932864,2163.88,2190.452032,2233.231552,2243.425504,2283.368608,2298.181312,2328.37936,2354.86048,2393.02912,2399.913664,2428.457056,2430.213664,2413.202944,2353.872352,2282.707168,2255.645536,2214.666496,2214.558016,2211.74848,2199.636256,2221.243264,2217.023104,2211.271552,2205.391072,2215.741984,2207.72032,2208.827968,2225.424544,2274.15856,2285.564704,2333.726176,2362.802752,2350.962304,2358.632512,2401.69984,2445.897376,2487.20896,2563.659808,2661.293632,2744.509888,2818.592224,2814.67984,2775.486496,2787.83008,2765.774656,2715.152032,2697.057088,2705.514304,2713.473952,2645.875744,2627.087968,2602.72816,2573.07904,2551.920832,2503.63888,2410.224736,2359.903744,2313.749728,2227.284544,2186.821312,2126.248768,23.5,17.1,19.8,70,0
20140205,2085.17872,2050.574656,2023.82656,1994.549344,1960.525216,1931.059744,1907.494336,1875.783232,1866.505312,1834.309024,1825.306336,1812.757216,1800.22192,1787.120512,1781.301472,1755.39904,1760.171296,1774.4296,1776.030304,1762.135552,1765.66,1764.435616,1771.63168,1777.997248,1790.04592,1817.06656,1826.538784,1829.644,1878.318688,1925.677216,1989.859936,2094.942208,2260.526368,2426.905024,2494.398016,2582.00848,2635.444384,2681.553952,2697.038368,2746.472032,2780.175136,2799.084544,2850.307648,2880.175456,2876.40016,2904.265984,2894.226688,2864.516608,2758.012672,2667.73888,2625.876256,2607.120832,2582.92864,2635.49968,2641.468288,2696.246848,2673.744544,2675.634784,2690.607616,2699.884576,2709.542464,2725.592992,2726.821312,2733.259648,2785.27072,2805.298048,2825.311072,2835.397696,2828.950048,2839.897696,2832.534304,2835.472384,2900.095936,3032.542624,3174.774304,3244.46032,3212.264704,3192.426976,3177.259168,3123.076576,3088.276096,3055.765504,3043.966336,3050.626048,3005.989888,3022.412992,2962.907008,2935.255936,2888.393152,2864.335936,2796.486976,2702.004064,2649.79936,2555.162944,2501.727136,2442.592864,22.4,15.9,18.6,72,0
20140206,2374.290112,2328.19168,2268.752032,2252.577376,2208.587008,2182.64992,2147.933152,2128.437376,2101.650016,2071.486816,2067.898528,2054.043232,2046.940576,2027.704,2014.74592,2010.656128,1994.800192,2002.88128,1994.458528,1974.697888,1972.236256,1990.003744,1981.801312,1986.58432,1995.802144,2016.714304,2029.22464,2039.001952,2053.12528,2136.456928,2212.529248,2339.348128,2501.384896,2697.547936,2775.7096,2843.253184,2895.163744,2945.36128,2988.263392,3023.017408,3067.705504,3092.171392,3117.923392,3163.846816,3169.472032,3218.408608,3201.50176,3158.317696,3017.984224,2904.189568,2860.973632,2850.686848,2855.482432,2858.692,2922.883072,2996.643712,2996.854816,3002.652352,3010.854976,3012.663712,3023.587936,3032.792704,3050.447968,3076.525984,3101.538016,3168.014176,3173.712064,3153.205216,3159.130432,3207.15184,3166.45024,3163.16128,3245.778016,3363.731392,3504.205696,3568.05856,3539.846368,3501.333952,3494.286688,3460.912672,3428.94928,3413.221312,3395.373664,3410.7088,3349.318048,3306.210112,3300.717568,3230.823424,3184.547008,3148.287616,3068.962432,2988.753952,2918.953504,2816.027488,2737.286848,2670.995776,24.5,17.1,20.1,76,0
20140207,2614.71808,2568.685696,2517.806656,2450.824864,2433.747328,2401.108288,2370.65968,2352.167776,2333.42848,2313.722272,2295.204256,2265.2392,2260.526176,2252.339488,2244.807328,2238.756448,2235.901312,2233.23904,2246.9608,2237.04928,2236.282144,2254.404544,2244.853312,2265.748,2257.9288,2290.072672,2318.221312,2348.997088,2395.763104,2504.45056,2608.802944,2773.09888,3085.897696,3423.011872,3566.088928,3690.914464,3754.667968,3851.904256,3893.922304,3967.575136,4010.861152,4038.302944,4082.048608,4124.596576,4134.865984,4166.89888,4132.575616,4024.700512,3801.443104,3606.749248,3570.839488,3566.7592,3575.426848,3614.926048,3714.026176,3893.035456,3908.473024,3945.69856,3974.113024,3990.363904,3993.311392,4033.376416,4051.758208,4096.636096,4139.226208,4174.0984,4193.06032,4180.745824,4173.910912,4148.87872,4047.640672,3962.3488,3988.811392,4090.454176,4170.335296,4225.943104,4161.393472,4129.769248,4108.887328,4084.306528,4007.442304,3974.557696,3974.777536,3953.137696,3876.1288,3840.758848,3786.302464,3745.85056,3640.091872,3575.980672,3492.152032,3364.583872,3276.207328,3157.0888,3096.476416,2996.922304,24.1,15.5,20.5,82,0.1
20140208,2938.256128,2905.338688,2883.251392,2833.126048,2827.012672,2765.975776,2715.73984,2702.73856,2678.15104,2681.078368,2653.052992,2634.729568,2598.56176,2580.182752,2564.374336,2543.940832,2538.095776,2542.069888,2529.220192,2527.413664,2553.376096,2540.213344,2576.56864,2596.048288,2588.80192,2633.593312,2662.5304,2684.238016,2748.653344,2871.23056,2989.335904,3161.461312,3567.752512,3974.025664,4101.057376,4247.409088,4303.227328,4395.427168,4440.150592,4521.374656,4546.974976,4607.79856,4649.448448,4696.789888,4706.557216,4738.114336,4706.572192,4576.664704,4254.123424,3984.891712,3923.776096,3900.297568,3928.366816,4009.42816,4149.58048,4363.635616,4389.454816,4430.393632,4404.43984,4449.310048,4463.364544,4516.366048,4538.109088,4586.417536,4625.4592,4691.702944,4707.553792,4688.847328,4637.76064,4648.24,4501.543744,4398.727648,4413.285664,4485.704704,4545.31984,4592.02192,4554.536896,4502.584864,4498.9216,4412.605984,4294.43872,4270.975936,4280.026528,4264.803904,4182.228448,4128.433792,4078.955296,4020.233824,3968.774464,3915.84016,3833.454304,3697.275616,3619.216096,3479.509408,3377.402944,3289.267648,15.1,11.2,12.1,87,0.5
